Code,Lat,Lon
BXK,33.42039871,-112.685997
\N,32.95809937,-112.6780014
MMI,35.39730072,-84.56259918
STK,40.61529922,-103.2649994
RWL,41.80559921,-107.1999969
\N,55.304402,-123.132004
\N,29.142222,21.380556
\N,29.142222,21.380556
CDW,40.87519836,-74.28140259
AIZ,38.09600067,-92.54949951
\N,57.3106,43.1003
L35,34.2637778,-116.8560278
KIP,50.1403,30.1808
\N,34.056111,-118.234167
BAM,49.911,10.9
\N,48.7777,11.422
TVI,30.90159988,-83.88130188
HSH,35.97280121,-115.1340027
GML,50.60350037,30.19190025
\N,22.687389,120.307481
\N,25.047778,121.517222
\N,37.489,129.124
\N,35.539,133.264
TMA,31.42900085,-83.4885025
\N,48.51166534,12.03333282
\N,53.9944458,9.578611374
\N,32.08558,-81.097559
\N,32.781081,-79.92364
\N,40.767681,-73.999107
\N,32.327037,-64.830626
\N,35.672498,139.753218
\N,34.738932,135.500093
\N,34.39738532,132.4759782
ZRB,50.1070258,8.662760505
\N,52.34663659,4.917814017
\N,50.09096366,14.43949296
\N,48.18664805,16.38150085
XYG,50.08268921,14.43502976
\N,48.19657543,16.33749116
\N,45.44177387,12.31999781
ZMS,43.77666512,11.24801752
\N,41.90048111,12.50200069
QQS,51.53251949,-0.126300373
\N,-19.4687,23.38271
\N,-27.659288,17.837624
\N,-24.802812,15.891713
ULX,-24.782766,31.353929
RDO,51.3891983,21.21330071
DVT,33.68830109,-112.0830002
\N,51.10309982,-114.3740005
\N,51.299196,-116.982002
YRV,50.96670151,-118.1829987
FRG,40.72880173,-73.41339874
\N,51.3805542,11.44666672
\N,49.43,11.8
\N,52.3237,10.182
\N,-34.96666718,-71.21639252
\N,52.40250015,10.22888947
\N,47.5985,-122.3299
TYA,54.142208,37.355619
\N,29.35950089,-99.17669678
ZHY,37.573125,105.154454
\N,42.940556,-87.924722
\N,39.8023,-89.6515
\N,38.6241,-90.2056
\N,34.2164,-119.0335
\N,47.6005,-122.3388
\N,47.5619,-122.625
MCL,63.73260117,-148.9109955
\N,61.186946,-149.965442
PPC,66.81410217,-150.6439972
KHW,-19.14999962,23.78300095
\N,51.57555771,14.13694382
TXG,24.18630028,120.6539993
HCC,42.2913,-73.7103
\N,54.3539,41.9739
\N,22.289372,114.152153
\N,22.289372,114.152153
\N,22.1633,113.57404
\N,22.1633,113.57404
HLG,40.17499924,-80.64630127
\N,31.68370056,-83.27050018
40J,30.0692778,-83.5805833
70J,30.8879767,-84.1547353
\N,49.2739,-123.0986
\N,43.06848,42.75424
SSX,41.1641,36.1814
XYE,15.30000019,97.86699677
\N,-26.29389954,-80.09619904
XEG,44.256944,-76.536943
XAX,45.448611,-73.74111
\N,44.6003,-75.7039
\N,44.5919,-75.693343
\N,22.51449966,53.96409988
DWC,24.896356,55.161389
RKP,28.08679962,-97.04460144
NDA,-4.53333,129.9
MVV,45.82080078,6.652219772
MFX,45.407003,6.577942
\N,52.55,-2.0166
AEB,23.72060013,106.9599991
OKF,-19.14920044,15.91189957
OKU,-18.81279945,17.05940056
\N,53.12833405,9.348610878
\N,51.1241684,7.373610973
\N,52.286388,7.969722
\N,51.745834,11.229722
\N,53.915001,10.035556
\N,53.03611,8.505556
\N,52.70972061,9.162500381
\N,52.487499,8.185556
\N,51.77999878,7.288055897
\N,51.26777649,10.63472176
\N,52.761865,9.61056
\N,54.2444458,11.0247221
\N,54.92969894,8.84057045
\N,52.68722153,10.11138916
\N,52.98389053,10.46500015
\N,51.68972015,7.816111088
\N,52.14110947,12.66472244
\N,52.22083282,8.859167099
\N,51.4025,8.641667
\N,51.96666718,9.291666985
\N,53.767223,8.643611
KOQ,51.7211113,11.95277786
\N,53.97805786,9.144721985
\N,52.15444565,10.42666721
\N,53.33277893,9.02833271
\N,53.06889,8.313611
\N,52.17527771,9.053333282
\N,51.94444275,7.773889065
PSH,54.30888748,8.686944008
\N,53.01610947,11.14444447
\N,52.70944214,12.07333279
\N,52.2416687,11.85611057
\N,31.98880005,-83.77390289
\N,29.30060005,-81.11360168
\N,50.557777,7.136389
\N,49.47305679,8.196389198
TTD,45.54940033,-122.401001
HIO,45.540401,-122.949997
\N,40.71260071,-73.99960327
\N,51.01527786,7.005556107
24J,30.300125,-83.0246944
\N,50.451389,6.783333
KHT,33.33340073,69.95200348
\N,46.303056,53.4275
\N,46.303056,53.4275
NMT,23.083,97.383003
\N,-18.9538,22.3668
\N,-17.8846,25.8468
\N,44.09479904,-121.2009964
\N,43.23649979,-120.6660004
BNO,43.59189987,-118.9550018
PRZ,44.28699875,-120.9039993
RBL,40.15069962,-122.2519989
NOT,38.14360046,-122.5559998
LKV,42.16109848,-120.3990021
OTK,45.41820145,-123.814003
ONO,44.02050018,-117.0139999
DLS,45.61849976,-121.1669998
GAI,39.16830063,-77.16600037
\N,39.109961,-84.537074
\N,33.12777215,68.8369847
OAS,33.12575,68.838517
YTA,45.86439896,-77.25170135
TSB,-19.26189995,17.73250008
YSD,50.26670074,-111.1829987
\N,52.830601,-111.100998
\N,52.830601,-111.100998
BNU,-26.83060074,-49.09030151
\N,46.3201,24.3157
\N,45.4649,24.053
SIB,45.4649,24.053
\N,54.785,37.645
\N,46.436,24.4445
\N,45.471009,21.111967
\N,-3.0764,39.2428
\N,-3.0764,39.2428
\N,41.50225,-81.62233
\N,45.30479813,-85.27480316
2J9,30.5978708,-84.557425
\N,49.857778,7.604167
\N,62.10210037,-7.6459198
\N,-33.901161,18.425896
\N,-34.070582,18.424067
\N,-34.070582,18.424067
MGR,31.0849167,-83.80325
RCE,48.608056,-123.159722
BYW,48.56025,-122.80243
RSJ,48.645556,-122.868056
WSX,48.617778,-122.952778
FBS,48.537222,-123.009722
YRR,50.4,-125.133333
L06,36.273,-116.515
YCC,45.09280014,-74.56330109
\N,51.554699,4.5525
\N,46.49739838,7.41257
IZA,-21.5130558,-43.17305756
\N,45.686443,25.529058
\N,29.4674,-81.206299
DVA,45.5153,22.5813
DZM,46.4643,23.4258
\N,-66,90
\N,-66,90
MVL,44.5345993,-72.61399841
RBD,32.68090057,-96.86820221
\N,45.814701,9.06972
\N,45.283855,9.111979
6Y8,45.721111,-85.520278
BXY,45.621994,63.210773
MOW,55.7557,37.6176
WST,41.34960175,-71.80339813
BID,41.16809845,-71.57779694
\N,60.866667,-162.273056
\N,60.866667,-162.273056
369,60.866667,-162.273056
NME,60.47100067,-164.701004
OOK,60.54140091,-165.0870056
TNK,60.575556,-165.271667
GNU,59.1175,-161.5775
WWT,60.939167,-164.641111
ACU,9.2,-77.98
TUW,9.52,-79.03
GHE,8.06,-78.36
MPP,8.95,-77.75
OBY,70.48822882,-21.97167993
VIN,49.242531,28.613778
\N,51.0352,3.7097
\N,51.1972,3.2172
\N,51.1972,3.2172
\N,35.5075,139.6175
QXG,47.464714,-0.556405
BGE,30.9715004,-84.63739777
ZGS,50.259701,-60.679401
ZKG,50.19580078,-61.26580048
YBI,53.4693985,-55.78499985
\N,39.40299988,-119.2509995
WHP,34.25930023,-118.413002
MAE,36.98860168,-120.1119995
U76,43.1316111,-115.7305671
YZZ,49.05559921,-117.6090012
\N,48.65389205,-123.4504509
YAB,73.00589225,-85.0325489
\N,68.163889,-106.614444
\N,61.41650009,-149.5070038
GSI,4.285833,-54.373056
MPY,3.6575,-54.037201
LDX,5.48306,-54.034401
AAJ,3.898611,-55.577778
LDO,4.3754,-55.4075
KJI,48.2223,86.9959
CPB,8.63333,-77.35
HMB,26.342778,31.742778
RVY,-30.97459984,-55.4762001
POJ,-18.67280006,-46.49119949
JTC,-22.16685914,-49.05028667
OIA,-6.763100147,-51.04990005
RDC,-8.033289909,-49.97990036
SXX,-6.6413,-51.9523
BYO,-21.247299,-56.452499
SXO,-11.63239956,-50.6896019
CFC,-26.78840065,-50.93980026
CAF,-4.871520042,-66.89749908
\N,-4.884220123,-65.35540009
ERN,-6.639530182,-69.87979889
CCI,-27.18059921,-52.05270004
FBE,-26.05920029,-53.06349945
CFO,-10.63440037,-51.56359863
19A,34.1758638,-83.5615972
AAF,29.72750092,-85.02749634
UMU,-23.79870033,-53.31380081
DTI,-18.23200035,-43.65039825
FBA,-2.53260994,-66.08319855
OLC,-3.467929508,-68.92041206
HUW,-7.532120228,-63.07210159
IRZ,-0.3786,-64.9923
ORX,-1.714079976,-55.83620071
UNA,-15.35519981,-38.99900055
\N,36.128889,-5.441111
\N,36.128889,-5.441111
\N,22.3177,114.202
\N,22.3177,114.202
TEF,-21.71500015,122.2289963
GZP,36.299217,32.300598
OAA,33.9225,69.07722222
SGJ,29.95925,-81.3397222
LDZ,-24.8333,31.5
\N,-24.84,31.41
\N,-24.84,31.41
INY,-24.815,31.42
\N,31.47669983,-82.86049652
FPR,27.49510002,-80.36830139
\N,41.87440109,-71.01660156
PYM,41.909,-70.728798
NCO,41.5970993,-71.41210175
1B9,42.0001331,-71.1967714
OWD,42.19049835,-71.17289734
BAF,42.157799,-72.715599
\N,41.74399948,-72.18029785
MGJ,41.50999832,-74.26460266
HAR,40.21709824,-76.85150146
\N,42.09830093,-70.67220306
DXR,41.37149811,-73.48220062
ASH,42.78170013,-71.51480103
LWM,42.71720123,-71.12339783
OXC,41.47859955,-73.1352005
\N,42.55410004,-71.75900269
\N,33.75650024,-84.88469696
\N,34.12310028,-84.84870148
\N,34.089977,-85.610069
RMG,34.3506012,-85.15799713
GAD,33.972599,-86.088996
\N,35.96390152,-83.87390137
WDR,33.98289871,-83.66739655
\N,32.64530182,-81.5970993
DNN,34.72290039,-84.87020111
\N,33.63100052,-85.15200043
4A9,34.4736944,-85.7213889
LGC,33.0089,-85.072601
\N,33.154202,-83.240701
4A4,34.0186944,-85.1464722
PIM,32.84069824,-84.88240051
\N,33.3572998,-84.57180023
9A1,33.6323083,-83.8474472
GVL,34.27259827,-83.8302002
\N,34.3122175,-84.4221556
54J,30.7311111,-86.1537778
9A5,34.6884792,-85.2903319
PHD,40.47090149,-81.41970062
\N,34.449401,-79.890098
HHH,32.22439957,-80.69750214
49A,34.6282222,-84.5265833
0A9,36.3712222,-82.1734167
06A,32.4605722,-85.6800278
DNL,33.46649933,-82.03939819
MRN,35.820202,-81.611397
PVL,37.5617981,-82.56639862
\N,33.36569977,-84.16519928
TOC,34.59379959,-83.29579926
\N,50.96720123,-2.153609991
\N,30.524819,34.584025
\N,30.524819,34.584025
\N,30.524819,34.584025
\N,30.524819,34.584025
PLV,49.5685997,34.39720154
\N,50.967536,1.849308
\N,51.126876,1.339747
\N,8.767000198,27.39999962
WUU,7.725830078,27.97500038
HUE,14.25,36.58300018
OYL,3.46972,39.101398
OZG,30.32029915,-5.866670132
WYE,8.610469818,-11.04539967
GBK,7.767000198,-12.38300037
\N,22.299204,114.166164
VDF,28.0139772,-82.3452778
THX,65.79720306,87.93530273
TGP,61.589699,89.994003
AFW,32.98759842,-97.31880188
\N,42.79719925,-88.37259674
\N,58.32529831,82.93250275
MYF,32.4759,117.759
SEL,37.558311,126.790586
\N,29.34670067,47.52080154
RMK,-34.19639969,140.673996
LGH,-30.59830093,138.4259949
\N,-26.12829971,126.5830002
\N,-31.62220001,117.2170029
RTS,-32.006699,115.540001
FOS,-30.83810043,128.1150055
\N,-37.51169968,143.7910004
KEW,52.99110031,-92.83640289
YSP,48.75529861,-86.3443985
YHF,49.71419907,-83.68609619
YHN,49.19309998,-84.7589035
YKX,48.21030045,-79.98139954
YMG,49.08390045,-85.86060333
YXZ,47.96670151,-84.78669739
YEM,45.84280014,-81.85810089
\N,51.13000107,-91.66560364
\N,44.44919968,-80.15830231
\N,43.13140106,-80.34249878
LWC,39.01119995,-95.21659851
\N,37.32360077,-97.38829803
\N,8.262063,-79.077846
6A2,33.2269722,-84.2749444
\N,4.7828,-53.2611
\N,4.8708,52.2783
\N,49.1606,6.8649
\N,4.8708,-52.2783
\N,4.75,-54.05
\N,4.7301,-53.9516
\N,3.7243,-53.9747
\N,4.8936,-52.2922
NIC,35.15111,33.27222
PPM,26.24710083,-80.11109924
XMC,-37.59830093,149.7200012
ULH,26.48,38.12888889
\N,-3.7518,136.842481
\N,-3.7518,136.842481
\N,38.90339,-77.00583
\N,-27.4666667,-153.0166667
\N,-27.4666667,153.0166667
\N,-23.378941,150.512323
\N,-33.88373,151.20592
\N,-37.8181602,144.9533883
\N,-26.617353,152.973785
\N,-24.867837,152.349416
\N,22.308813,114.169624
\N,22.28462911,114.1582274
\N,33.17699814,-86.78279877
YUE,-22.25419998,131.7819977
XWG,48.585068,7.734547
\N,33.81809998,-111.8980026
\N,59.951443,30.313831
GZS,22.990081,113.270631
\N,-19.531281,23.091847
LOP,-8.757322,116.276675
OMM,18.133333,55.266666
\N,51.64250183,-121.3069992
ZMH,51.73609924,-121.3330002
\N,55.86138916,-4.296944141
\N,-38.56669998,146.7550049
HDG,36.52583333,114.4255556
\N,13.868921,-61.073596
\N,39.93519974,-86.04499817
LOZ,37.0821991,-84.0848999
\N,39.2837181,-76.621634
FBG,35.13180161,-78.93669891
\N,11.354499,120.730991
WMI,52.451099,20.6518
\N,42.883512,-78.87205
\N,-38.665833,143.104444
JXA,45.293,131.193
\N,47.5985,-122.3299
JDG,33.39960098,126.711998
BER,52.366667,13.503333
\N,25.013092,121.215216
\N,29.649178,-81.640456
YGM,50.62810135,-97.04329681
\N,51.732222,-96.934444
\N,51.732222,-96.934444
\N,51.73220062,-96.93440247
\N,64.33351135,100.4328918
EYK,63.686901,66.698601
\N,52.040376,4.365771
RAC,42.76060104,-87.81520081
RZP,10.81874,119.507697
\N,50.881668,12.135833
\N,50.880023,12.132411
\N,1.444549,-71.949921
\N,60.198299,30.334999
QOT,43.1894444,141.0022222
\N,42.46867,141.03833
\N,52.057201,5.92444
\N,51.002846,5.060649
\N,51.930401,9.094285
\N,52.279764,9.079843
RKZ,29.3519,89.311401
\N,34.08530045,-117.1460037
49X,34.528889,-114.431971
\N,33.98970032,-117.4110031
TIW,47.26789856,-122.5780029
X39,28.221278,-82.374555
\N,3,72
\N,3,72
\N,3,72
\N,52.198138,5.705802
\N,52.406503,5.898492
\N,51.566907,7.915326
\N,46.252761,20.096519
\N,52.437517,13.175561
\N,35.705541,-94.933605
\N,51.304111,4.388766
\N,51.981127,6.516252
\N,51.93222046,8.66166687
GUF,30.29050064,-87.67179871
IBB,-0.942628026,-90.95300293
\N,47.0681,9.48111
VIF,41.866432,16.165161
\N,51.400377,-7.901464
\N,60.011662,27.008236
\N,19.398611,-92.016111
\N,47.14653,16.316843
HMJ,49.359699,26.933399
HIW,34.3669014,132.4140015
\N,38.972944,-76.501158
\N,50.3333,-113.833
KYI,-31.47060013,131.8249969
HZL,40.98680115,-75.99490356
CBE,39.61539841,-78.7609024
\N,24.6487999,-81.57980347
WYN,-15.51140022,128.1529999
YBO,56.96670151,-130.25
\N,-8.528056,39.506944
\N,-7.895,34.580853
\N,-7.684811,34.922282
FGL,-43.4,170.033
KLF,54.54999924,36.3666687
\N,65.6,-17
XEV,59.33,18.058056
QYX,59.858333,17.646111
QRH,51.924444,4.469444
XYJ,50.11,14.439444
\N,50.731944,7.096944
ZGH,55.672778,12.564444
ZSB,47.813056,13.046667
ZWE,51.217222,4.421111
ELL,-23.666667,27.75
LNR,43.21170044,-90.18160248
\N,45.70899963,-90.40249634
\N,42.61489868,-89.5904007
JOT,41.51779938,-88.17549896
VYS,41.351898,-89.153099
\N,-26.00937,113.160008
JXN,42.25979996,-84.45939636
\N,52.3905983,14.09720039
\N,52.82722092,13.69361115
\N,39.95920181,-79.65709686
\N,40.08530045,-78.5121994
BBX,40.13750076,-75.26509857
OBE,27.26280022,-80.84980011
SEF,27.45639992,-81.3423996
AVO,27.59119987,-81.52780151
GIF,28.062901,-81.753304
ZPH,28.22820091,-82.15589905
OCF,29.17259979,-82.22419739
\N,31.55400085,-81.88249969
\N,33.61209869,-83.46040344
\N,33.31159973,-84.76979828
\N,33.52970123,-82.51650238
AIK,33.649399,-81.684998
CDN,34.28359985,-80.56490326
LBT,34.60990143,-79.05940247
3J1,32.4934167,-80.99175
SOP,35.23740005,-79.3911972
\N,34.8913,-79.759598
99N,33.3045278,-81.1084167
93C,43.2833575,-90.2982819
Y51,43.5793603,-90.8964742
\N,43.52270126,-89.77020264
7A4,42.4664444,-90.1693889
SVH,35.76530075,-80.9539032
C89,42.70325,-87.9589722
\N,42.69070053,-88.30460358
N53,41.0358717,-75.1606789
70N,41.3473569,-75.4158972
06N,41.431912,-74.3915611
LHV,41.13560104,-77.42230225
29D,41.1460278,-80.16775
04G,41.1304722,-80.6195833
3G3,41.0031572,-81.7564401
3G4,40.9029722,-82.2556389
4G0,40.4526389,-79.7749167
\N,40.80160141,-80.16069794
2G9,40.0388708,-79.0149951
4G4,40.9617953,-80.6773264
41N,41.2111675,-80.9692572
\N,41.34429932,-82.17759705
7D9,41.7778322,-80.9039797
BKL,41.51750183,-81.6832962
DKK,42.49330139,-79.27200317
4G2,42.7008925,-78.9147569
N87,40.2139444,-74.6017778
LLY,39.94290161,-74.84570313
7N7,39.7355633,-75.3977211
LDJ,40.61740112,-74.24459839
O03,40.1570414,-75.8704892
0W3,39.5668378,-76.2024028
ANQ,41.639702,-85.083504
C65,41.3651307,-86.3002574
\N,41.27470016,-85.84010315
\N,40.86470032,-84.60939789
17G,40.7815556,-82.9748056
X07,27.8938056,-81.6203889
\N,42.25120163,-84.95549774
\N,43.03170013,-78.16760254
0G7,42.8835647,-76.7812318
N69,41.5769708,-73.7323514
4B8,41.6893333,-72.8646944
0G6,41.4673056,-84.5067778
CLW,27.97669983,-82.75869751
X49,27.9333581,-82.0439739
\N,60.433,-1.3
\N,57.9039,0.0319
\N,57.9039,0.0319
\N,58.4494,-0.2536
\N,57.1524,0.0483
\N,58.44,2.33
\N,57.9039,0.0319
\N,56.8,0.766
\N,56.45,2.2833
\N,61.2333,-1.15
\N,28.16699982,-81.80809784
\N,57.7167,-1.0167
\N,56.48,2.13
\N,57.3,1.2
\N,57.4506,1.3883
\N,61.3333,0.8333
\N,-6.0333,11.0166
QWC,52.507222,13.3325
ZFR,52.336944,14.547222
PLY,48.844722,2.373611
XHP,48.876944,2.359167
PAR,48.856389,2.352222
BHF,52.51,13.434722
LON,51.508056,-0.127778
NYC,40.714167,-74.005833
CHI,41.883611,-87.631667
CGX,41.85879898,-87.60790253
TYO,35.689444,139.691667
BJS,39.904167,116.407222
MIL,45.463611,9.188056
WAS,38.889444,-77.035278
YMQ,45.508611,-73.553889
YTO,43.653056,-79.383056
\N,31.166944,121.453611
\N,34.45339966,-84.45739746
BGS,52.548611,13.389444
\N,52.30833435,13.10055637
CRE,33.81169891,-78.72389984
\N,23.8833,120.933
\N,41.53490067,-87.52950287
Y72,43.9762222,-90.4806111
\N,33.0392,-116.915001
\N,48.289172,3.247912
\N,47.98019,3.775583
\N,47.239399,4.26583
\N,47.3443985,7.88944006
BXO,46.974444,8.396944
\N,46.512501,8.68978
\N,46.29589844,8.99213028
\N,50.41059875,14.2261
\N,50.699699,13.9697
\N,47.13249969,13.69690037
\N,46.58110046,13.62919998
\N,49.2472,8.8938
\N,49.56750107,8.610555649
\N,48.92779922,2.835279942
\N,49.0672,3.35694
\N,41.9333992,-85.05259705
WBW,41.29719925,-75.85119629
LNN,41.68399811,-81.38970184
\N,25.05660057,121.2442627
UMD,70.68042793,-52.11163044
\N,42.6,11.48
RLK,40.926,107.7428
FFT,38.18249893,-84.90470123
LEW,44.04850006,-70.28350067
\N,52.82939911,18.33060074
\N,54.248001,18.6716
6S2,43.9828168,-124.1113687
1A3,35.0158056,-84.3468333
\N,52.475556,13.364444
NBU,42.090556,-87.8225
\N,43.97499847,-90.48349762
\N,40.50310135,116.1080017
MRK,25.995001,-81.672501
\N,-13.565589,-38.939241
\N,-13.565589,-38.939241
DRE,46.00930023,-83.74389648
8M8,44.8065278,-84.2761944
GDW,43.97060013,-84.47499847
24C,42.95392,-85.3439058
\N,42.3512001,-86.25569916
06C,41.9893408,-88.1012428
\N,22.464897,89.351261
\N,22.464897,89.351261
\N,22.464897,89.351261
MFI,44.63690186,-90.18930054
ISW,44.36029816,-89.83899689
CWI,41.83110046,-90.32910156
\N,51.141663,6.987305
\N,29.682087,35.470734
BVY,42.58420181,-70.91649628
\N,62.5461,65.6261
\N,27.20829964,73.71140289
OSF,55.511667,37.507222
O27,37.7563333,-120.8001944
YRQ,46.35279846,-72.67939758
POF,36.77389908,-90.32489777
\N,40.62599945,-74.67019653
\N,44.91009903,-67.01270294
EOK,40.4598999,-91.42849731
ME5,44.1653889,-68.4281667
PSL,56.43920135,-3.372220039
\N,53.101819,-4.337614
\N,51.33388901,6.359444141
\N,48.4711,7.9411
\N,48.3167,8.2167
\N,49.0135,8.4044
\N,50.8833,13.0167
\N,49.0135,8.4044
\N,50.7333334,13.6
\N,41.1667,8.5833
\N,38.424972,9.82179
\N,48.7976817,8.4361503
STP,44.93450165,-93.05999756
SOO,61.26150131,17.09910011
\N,53.07109833,-6.04527998
VNA,15.70943921,106.4106989
\N,38.7,9.1833
\N,38.7,-9.1833
\N,47.369,8.538
E51,34.5958528,-113.170195
\N,52.82666779,12.54194355
\N,40.88861084,-4.237500191
\N,34.53329849,136.6719971
\N,56.23860168,162.6880035
\N,43.13890076,-88.47229767
\N,56.09000015,159.8766632
DKS,73.51780701,80.37966919
\N,-30.18670082,139.5579987
XBG,48.329498,-70.995697
BYT,51.66859818,-9.48416996
CHE,51.933334,-10.233333
\N,-30.68000031,26.72999954
\N,-29.90640068,22.31669998
ADY,-22.67900085,29.05550003
\N,-34.665,20.0628
E55,38.8016111,-123.5306389
1G3,41.1513889,-81.4151111
HAO,39.36380005,-84.52200317
\N,0.576207995,34.55345154
\N,-1.100000024,39.95000076
\N,0.457085013,34.13027954
\N,-0.57327,37.49726
\N,0.533333,38.516667
GAS,-0.46350801,39.64830017
HOA,-1.521999955,40.00400162
\N,-0.600000024,34.46699905
\N,0.338170946,37.59169388
KLK,3.49,35.84
KEY,-0.3899,35.242093
ILU,-2.910609961,38.06520081
KRV,0.1912,35.3954
DVD,-22.111111,43.270556
ATJ,-19.83922148,47.06371307
OVA,-24.23569475,45.30452728
UTS,65.43729401,52.20033646
ZRA,39.3665,-74.442
ZSF,42.106,-72.593054
XZK,42.375,-72.511389
\N,38.9696286,-74.960918
\N,38.781655,-75.119534
\N,44.39917,-68.225
\N,43.833227,-66.122653
\N,46.435833,6.910278
QQK,51.5309,-0.1233
XVJ,51.902,-0.207
XVH,52.5748,-0.2502
PUM,-4.183333,121.61667
\N,45.866405,-84.720254
\N,45.848801,-84.615927
\N,57.338582,43.0949
WLF,52.104,0.166
RGK,51.96670151,85.83329773
\N,53.3629,20.204
FLD,43.77119827,-88.48840332
\N,44.33330154,-89.01979828
STE,44.54520035,-89.53029633
\N,68.86830139,-179.3730011
MQJ,66.450861,143.261551
\N,46.31119919,-85.45729828
25D,45.2477456,-92.9943853
ZVM,52.329035,9.822136
PEF,54.15777969,13.77444363
\N,52.18444061,21.28111076
CJN,-7.719895,108.488995
\N,-19.35,22.5
\N,-19.31,23.08
\N,28.64197,77.2206
\N,27.1578,77.98993
\N,43.7809,87.585
\N,43.151,88.875
GQQ,40.7533989,-82.72380066
\N,-1.29861,35.063611
TPN,-0.776111007,-75.52639771
PTZ,-1.505239964,-78.06269836
CKV,36.62189865,-87.41500092
\N,56.4124,-5.4702
\N,47.9878,10.1811
\N,48.4,9.9833
\N,50.7667,6.1
XHN,50.6333,5.56667
\N,50.8411,4.3564
OHR,54.411,8.3145
LPC,34.66559982,-120.4680023
CTH,39.97900009,-75.8655014
BST,31.55970001,64.36499786
LLK,38.74639893,48.81800079
GBB,40.826667,47.7125
ZTU,41.562222,46.667221
LKP,44.26449966,-73.9618988
NY9,43.9750617,-74.42044
KDY,62.78900146,136.8549957
GYG,62.103484,129.545288
JIQ,29.51333333,108.8311111
\N,-36.242155,149.130147
WIH,45.6576,-120.9664
AOH,40.706902,-84.026703
DSO,39.745201,127.473999
YJS,41.907167,128.409889
\N,62.47497646,6.152858734
\N,27.3521,88.6051
SSI,31.15180016,-81.39129639
BFP,40.77249908,-80.3914032
F57,28.0575,-81.7628056
GGE,33.31169891,-79.31960297
HDI,35.2201004,-84.83239746
2A0,35.48625,-84.9310833
2G2,40.3602179,-80.7008742
RNT,47.49309921,-122.2160034
POC,34.09159851,-117.7819977
09J,31.0744722,-81.4277778
CDK,29.1342222,-83.0504722
CTY,29.63549995,-83.10479736
CEU,34.6719017,-82.8864975
36U,40.4818056,-111.4288056
BEC,37.69449997,-97.21499634
47A,34.3122175,-84.4221556
55J,30.6118333,-81.4611944
\N,-0.874989,100.351997
\N,34.45539856,-84.93920135
\N,34.49990082,-83.55670166
ZMB,53.552776,10.006683
\N,30.67880058,-97.67939758
\N,41.9715004,-73.86289978
QFO,52.090801,0.131944
\N,51.7946,11.0183
SNY,41.10129929,-102.9850006
\N,33.38090134,-84.8010025
\N,-33.717389,150.871396
\N,38.666944,-78.500556
W13,38.076944,-78.944167
GKL,-23.18330002,150.9420013
RPB,-14.734814,134.525485
\N,-17.70000076,145.1499939
IFL,-17.55940056,146.0119934
JRF,21.3074,-158.070009
BIN,34.81700134,67.81700134
NBS,42.066944,127.602222
\N,37.87856,-122.512742
\N,0.1927,37.4725
\N,-1.0102,-77.1501
RGO,41.428538,129.647555
MOO,-28.09939957,140.1970062
LUZ,51.240278,22.713611
ECA,44.312801,-83.422302
\N,34.8614006,-86.55750275
\N,39.077999,-77.557503
\N,43.563889,-80.196111
\N,43.563889,-80.196111
\N,45.145,-93.211401
\N,-33.66500092,-78.92970276
VAM,3.470555556,72.83583333
IRU,5.7435,73.3249
DHG,3.5939,72.8834
\N,39.5408,116.2516
\N,40.965755,117.954019
LLF,26.338661,111.610043
LSZ,44.56579971,14.39309978
ONS,-21.66830063,115.112999
TDR,-24.99329948,150.0930023
CZW,50.884722,19.202222
\N,43.234699,-77.121
CLC,29.5569,-95.137497
CFX,-26.06245,-65.932095
\N,51.34809875,-0.558888972
WBU,40.03939819,-105.2259979
\N,53.35972214,11.61527824
\N,47.62313,12.972214
\N,54.181438,12.132082
TVS,39.717444,118.002389
\N,50.78170013,4.957779884
\N,53.92194366,13.21888924
\N,47.90277863,7.617777824
BBJ,49.945278,6.565
\N,48.779999,5.98
PAO,37.46110153,-122.1149979
\N,25.274193,55.28311
USR,64.55000305,143.1150055
\N,49.926899,16.185801
\N,50.482498,5.9103
MSC,33.46080017,-111.7279968
\N,32.93590164,-111.427002
\N,34.72999954,-112.0350037
\N,50.487999,4.76892
\N,50.970001,5.37507
\N,32.990806,-111.918528
\N,33.96889877,-112.7990036
YTY,32.5634,119.7198
PTK,42.66550064,-83.42009735
\N,26.11351,119.319998
\N,24.4679,118.116
KSI,9.160559654,-10.12440014
QPJ,46.070833,18.233056
\N,50.432008,7.472785
\N,44.116464,10.409954
\N,44.0519359,9.8353078
\N,52.338841,4.871471
\N,47.500497,19.085484
\N,45.804289,15.979121
EEN,42.89839935,-72.27079773
THQ,34.55939865,105.8600006
VRO,23.12400055,-81.3015976
\N,23.1,-81.9
GKK,0.7324,73.4336
\N,48.42110062,-106.5279999
RCS,51.35189819,0.503332973
\N,52.081667,4.329167
\N,48.880931,2.355323
\N,51.364722,6.171389
\N,51.196,6.446
\N,52.089167,5.109722
\N,42.641389,-73.741111
\N,47.242733,-122.42041
\N,28.5259,-81.3813
\N,63.7306,-148.9137333
JHL,57.223889,-111.418889
EQY,35.01833,-80.62001
\N,63.398779,13.075956
\N,46.618333,13.848333
\N,50.065556,19.947222
\N,48.175,16.335278
\N,41.900833,12.501944
\N,40.8525,14.271944
\N,51.5284,-0.1331
KNN,10.448333,-9.227499
RHD,-27.4966,-64.93595
\N,23.151343,113.252073
